name,lat,lng,type,state,district,operator
Petrol Pump,15.7702232,80.2987012,petrol_pump,,,
Petrol Pump,16.5530587,79.6380077,petrol_pump,,,
Bharat Petroleum,15.7233948,80.0161004,petrol_pump,,,
Essar,15.3738357,78.8776908,petrol_pump,,,
HP,15.3724481,79.7297148,petrol_pump,,,
Petrol Pump,15.8253983,79.4930085,petrol_pump,,,
Petrol Pump,16.1502414,79.425203,petrol_pump,,,
Petrol Pump,15.7347681,79.8852703,petrol_pump,,,
Petrol Pump,16.0063137,79.460171,petrol_pump,,,
Petrol Pump,15.7160571,79.6605184,petrol_pump,,,
Indian Oil,15.5393534,79.0980856,petrol_pump,,,
Indian Oil,15.5402857,79.0991918,petrol_pump,,,
Bharat Petroleum,15.5380721,79.0981276,petrol_pump,,,
Indian Oil,15.4723194,78.9692749,petrol_pump,,,
Petrol Pump,15.674763,80.1629998,petrol_pump,,,
Petrol Pump,15.7959536,79.647021,petrol_pump,,,
Bharat Petroleum,16.1819683,79.6908688,petrol_pump,,,
Petrol Pump,15.9214649,79.7386661,petrol_pump,,,
HP,15.71464,79.8387094,petrol_pump,,,
Petrol Pump,16.3525686,79.3787881,petrol_pump,,,
Petrol Pump,16.1236275,79.890429,petrol_pump,,,
Petrol Pump,15.3401037,79.3532048,petrol_pump,,,
Indian Oil,15.6622361,79.9538269,petrol_pump,,,
Petrol Pump,16.4267697,79.5338361,petrol_pump,,,
Petrol Pump,15.4274918,80.0420031,petrol_pump,,,
Petrol Pump,15.4308161,80.1546388,petrol_pump,,,
Petrol Pump,16.4227464,79.5492009,petrol_pump,,,
Indian Oil,15.5903377,80.1471044,petrol_pump,,,
Petrol Pump,16.0500414,79.7414689,petrol_pump,,,
Bharat Petroleum,15.5341245,79.9967487,petrol_pump,,,
Petrol Pump,15.5535246,79.4254908,petrol_pump,,,
Petrol Pump,15.5800759,79.7807412,petrol_pump,,,
Petrol Pump,16.5448705,79.5170249,petrol_pump,,,
Petrol Pump,16.5446553,79.5153561,petrol_pump,,,
Petrol Pump,15.8045022,79.7636637,petrol_pump,,,
Petrol Pump,15.9937684,80.3742757,petrol_pump,,,
Essar,15.5562532,79.9335561,petrol_pump,,,
Petrol Pump,16.119668,79.9402651,petrol_pump,,,
Petrol Pump,15.5879544,79.851354,petrol_pump,,,
Petrol Pump,15.9985451,80.1676167,petrol_pump,,,
HP petrol bunk,15.5513945,80.0660211,petrol_pump,,,
HP,15.3876848,79.0379389,petrol_pump,,,
Petrol Pump,15.7963868,79.2576329,petrol_pump,,,
Petrol Pump,16.5989839,79.6513036,petrol_pump,,,
Indian Oil,15.856617,80.2914954,petrol_pump,,,
Petrol Pump,15.4200144,79.4944847,petrol_pump,,,
Bharat Petroleum,16.116222,79.6631761,petrol_pump,,,
Petrol Pump,15.7976631,80.324485,petrol_pump,,,
Petrol Pump,15.7818278,79.6670864,petrol_pump,,,
Petrol Pump,16.0020027,80.0237315,petrol_pump,,,
Petrol Pump,16.0023778,80.0272397,petrol_pump,,,
Petrol Pump,15.9034991,80.2175654,petrol_pump,,,
Essar,15.9932539,79.4478426,petrol_pump,,,
Essar,15.5645387,79.1117581,petrol_pump,,,
Essar,15.4814962,79.9092576,petrol_pump,,,
Petrol Pump,15.4625691,79.6697001,petrol_pump,,,
Petrol Pump,15.669875,78.9761596,petrol_pump,,,
Petrol Pump,15.5981971,79.6001719,petrol_pump,,,
Indian Oil,16.072089,78.8714745,petrol_pump,,,
Indian Oil,15.7057933,79.8443565,petrol_pump,,,
Indian Oil,16.2050981,80.0375258,petrol_pump,,,
Petrol Pump,15.4031711,79.9585353,petrol_pump,,,
Petrol Pump,16.076297,80.3295557,petrol_pump,,,
Petrol Pump,15.8949294,79.578364,petrol_pump,,,
HP,15.542803,79.948878,petrol_pump,,,
Petrol Pump,15.3759145,79.9366099,petrol_pump,,,
Petrol Pump,15.9162121,80.141604,petrol_pump,,,
Petrol Pump,16.5790261,79.7398222,petrol_pump,,,
Indian Oil,15.9609112,80.2801127,petrol_pump,,,
Petrol Pump,15.7721031,79.6928942,petrol_pump,,,
Petrol Pump,15.5766597,79.1073675,petrol_pump,,,
Petrol Pump,16.0421554,80.056618,petrol_pump,,,
Petrol Pump,16.4316213,79.7150709,petrol_pump,,,
Petrol Pump,15.4364315,79.76908,petrol_pump,,,
HP,15.4138398,79.8630523,petrol_pump,,,
Petrol Pump,15.4171749,79.8500307,petrol_pump,,,
Essar,15.8790307,80.3262288,petrol_pump,,,
Petrol Pump,16.483396,79.4808406,petrol_pump,,,
Petrol Pump,15.3364045,78.90184,petrol_pump,,,
Petrol Pump,15.8031709,79.8449673,petrol_pump,,,
Petrol Pump,16.0608042,80.373716,petrol_pump,,,
HP,15.6489226,79.4918412,petrol_pump,,,
Petrol Pump,15.3368693,79.4035461,petrol_pump,,,
Petrol Pump,15.3362725,79.3985444,petrol_pump,,,
Petrol Pump,16.4001564,79.404762,petrol_pump,,,
Petrol Pump,15.5979343,79.6440867,petrol_pump,,,
Bharat Petroleum,15.6509756,79.4859296,petrol_pump,,,
Petrol Pump,15.4638577,79.4010696,petrol_pump,,,
Petrol Pump,15.5893044,79.8062448,petrol_pump,,,
Petrol Pump,16.4408512,79.8035494,petrol_pump,,,
Indian Oil,16.0311408,79.4968487,petrol_pump,,,
Petrol Pump,15.8146222,80.1191382,petrol_pump,,,
Indian Oil,15.7161632,80.1185737,petrol_pump,,,
Petrol Pump,15.9025784,79.3024007,petrol_pump,,,
Petrol Pump,16.4011512,79.8955218,petrol_pump,,,
Essar,16.1589123,79.522155,petrol_pump,,,
Indian Oil,12.8082863,77.6982128,petrol_pump,,,
Bharat Petroleum,26.9559459,75.7429271,petrol_pump,,,
HP Petrol Pump,17.3336208,73.3462646,petrol_pump,,,
petrol bunk,16.1928441,81.1429226,petrol_pump,,,
Petrol Bunk,16.1863553,81.1353625,petrol_pump,,,
Bharat Petroleum,22.6337714,88.3779198,petrol_pump,,,
Indian Oil,22.8671793,72.4576817,petrol_pump,,,
Bharat Petroleum,22.5236192,88.3427695,petrol_pump,,,
Bharat Petroleum,28.6672427,77.1189519,petrol_pump,,,
Bharat Petroleum,22.5293502,88.3318583,petrol_pump,,,
Indian Oil,22.5680341,88.3412589,petrol_pump,,,
Petrol Pump,27.2619233,94.898399,petrol_pump,,,
Petrol Pump,26.7031515,93.9744517,petrol_pump,,,
Petrol Pump,26.6882345,93.9767799,petrol_pump,,,
Petrol Pump,26.299031,94.0992442,petrol_pump,,,
Petrol Pump,22.6057202,88.3433026,petrol_pump,,,
Petrol Pump,22.5914261,88.3431755,petrol_pump,,,
Petrol Pump,22.5874833,88.3397116,petrol_pump,,,
HP,22.6128246,88.3460845,petrol_pump,,,
Indian Oil,22.6095876,88.3448551,petrol_pump,,,
Petrol Pump,22.6247204,88.3498748,petrol_pump,,,
Indian Oil,22.4879303,88.1999045,petrol_pump,,,
Indian Oil,12.9171682,77.574335,petrol_pump,,,
HP,28.5519463,77.2728999,petrol_pump,,,
HP,13.0796472,77.4234356,petrol_pump,,,
Nayara,12.9425359,77.6799763,petrol_pump,,,
Bharat Petroleum,13.0678316,77.4506777,petrol_pump,,,
Indian Oil,12.5036305,78.2239587,petrol_pump,,,
Bharat Petroleum,8.941311,78.0831424,petrol_pump,,,
Bharat Petroleum,10.3870618,77.9632852,petrol_pump,,,
HP,12.4728627,78.215064,petrol_pump,,,
Indian Oil,8.8414899,78.1429919,petrol_pump,,,
Indian Oil,8.8240873,78.1478801,petrol_pump,,,
Bharat Petroleum,8.7947119,78.1248883,petrol_pump,,,
HP,8.8726963,78.1133063,petrol_pump,,,
Nayara,10.249196,77.9100487,petrol_pump,,,
Petrol Pump,26.8480305,94.8001268,petrol_pump,,,
Petrol Pump,26.8451947,94.8014545,petrol_pump,,,
Petrol Pump,26.839865,94.8036325,petrol_pump,,,
Indian Oil,10.783772,79.1388782,petrol_pump,,,
Indian Oil,10.7403478,78.715585,petrol_pump,,,
Bharat Petroleum,12.9572457,77.5509305,petrol_pump,,,
HP,12.9294303,77.5039923,petrol_pump,,,
Petrol Pump,26.3042308,93.8703686,petrol_pump,,,
Petrol Pump,25.8447155,92.5721848,petrol_pump,,,
TotalEnergies,13.0195518,77.5527632,petrol_pump,,,
Bharat Petroieum,23.8249505,78.6833305,petrol_pump,,Sagar,
Indion Oill,23.8259963,78.6853895,petrol_pump,,Sagar,
Total,12.9506877,77.605377,petrol_pump,,,
HP Petrol Pump Shri Sai,23.8383485,78.7043032,petrol_pump,,Sagar,
HP,12.8857538,77.5569183,petrol_pump,,,
IndianOil,23.8168073,78.7339067,petrol_pump,,Sagar,
Petrol Pump,22.3377142,69.0867471,petrol_pump,,,
Petrol Pump,15.5665855,73.7866071,petrol_pump,,,
Petrol Pump,16.5886767,80.6198888,petrol_pump,,,
Petrol Pump,26.1393568,92.8058454,petrol_pump,,,
Petrol Pump,26.1254215,92.8472131,petrol_pump,,,
Petrol Pump,26.0683965,92.9465407,petrol_pump,,,
Petrol Pump,16.5573232,80.6746984,petrol_pump,,,
Petrol Pump,16.5620985,80.6758953,petrol_pump,,,
Indian Oil,23.9133583,78.5774352,petrol_pump,,Sagar,
Hp Petrol Pump SAi Pump,24.0348256,78.3425243,petrol_pump,,Sagar,
Petrol pump Sagar Naka Khurai,24.0399289,78.3333575,petrol_pump,,Sagar,
Indian Oil,24.0382206,78.3357217,petrol_pump,,Sagar,
Reliance Petroleum,24.0539434,78.3288157,petrol_pump,,Sagar,
Indian Oil,24.1802094,78.2081231,petrol_pump,,Sagar,
HP Petrol Pump,24.1857834,78.2057008,petrol_pump,,Sagar,
HP,28.0206475,73.3163815,petrol_pump,,,
Petrol Pump,26.4290496,93.7754452,petrol_pump,,,
Indian Oil,28.0116156,73.3223206,petrol_pump,,,Indian Oil
Petrol Pump,27.9944808,73.3062724,petrol_pump,,,
Indian Oil,27.9665508,73.3011529,petrol_pump,,,
Bharat Petroleum Pump,28.0120116,73.3220711,petrol_pump,,,Bharat Petroleum
Indin Oil,24.1819411,78.2006911,petrol_pump,,Sagar,
Petrol Pump,26.1128743,93.038688,petrol_pump,,,
TotalEnergies,12.9420666,77.5854427,petrol_pump,,,
Indian Oil,16.9767645,80.5230045,petrol_pump,,,
Bharat Petrolemum Alankar......,24.1875137,78.207303,petrol_pump,,Sagar,
RK Singhai & Co. Petrol Pump,24.1874085,78.2079147,petrol_pump,,Sagar,
Indian Oil,16.420674,81.0019889,petrol_pump,,krishna,
Hp petroleum,16.4229453,81.0022471,petrol_pump,,Krishna,
Petrol Pump,16.185905,81.1264275,petrol_pump,,,
Indian Petrol Bunk,17.0226864,81.7245693,petrol_pump,,,
BharatPetrol Bunk,17.022771,81.7242581,petrol_pump,,,
Asian Paints Company PVT,17.0215361,81.7022023,petrol_pump,,,
Petrol Pump,17.0295532,81.7022989,petrol_pump,,,
Petrol Pump,22.4211289,69.0229995,petrol_pump,,,
Bharat Petroleum Petrol Pump,24.2144094,78.3074402,petrol_pump,,Sagar,
Indian Oil Rajamaundry terminal,17.2000478,81.8418229,petrol_pump,,,
Harsh fuel Junction Hp Petrol Pump,24.0805069,78.3325658,petrol_pump,,Sagar,
Reliance Petroleum,23.8531524,78.739996,petrol_pump,,Sagar,
IndianOIL,31.7591031,78.5943405,petrol_pump,,,
Petrol Pump,22.2814843,68.9621286,petrol_pump,,,
Reliance,17.7464908,83.2401622,petrol_pump,,,
Thousen service station,25.7598149,92.9207982,petrol_pump,,,
Indian Oil,23.8641117,78.7210451,petrol_pump,,Sagar,
HP,9.7933473,78.0935809,petrol_pump,,,
Bharat Petroleum,11.7155466,79.5507855,petrol_pump,,,
Indian Oil,11.22568,79.4723092,petrol_pump,,,
HP,8.9409911,78.0832314,petrol_pump,,,
Bharat Petroleum,11.1394491,79.4523933,petrol_pump,,,
HP,10.9718958,79.380342,petrol_pump,,,
HP,11.7509661,79.7609078,petrol_pump,,,
Petrol Pump,11.7503572,79.7608459,petrol_pump,,,
Nayara,11.7602057,79.7471496,petrol_pump,,,
Bharat Petroleum,10.9603018,79.3832135,petrol_pump,,,
Indian Oil,11.0381628,79.4104401,petrol_pump,,,
Nayara,11.60931,79.5498308,petrol_pump,,,
Indian Oil,23.9082321,78.7203096,petrol_pump,,Sagar,
Shardaji Automobiles BPCL Petrol Pump,23.9147463,78.7449426,petrol_pump,,Sagar,
Chouksey Filling Station,23.9187563,78.7219756,petrol_pump,,Sagar,
Indian Oil,10.0850025,78.7747479,petrol_pump,,,
HP,10.1520986,78.7643987,petrol_pump,,,
BP,10.1732144,78.7762932,petrol_pump,,,
IOC,10.1127971,78.7616099,petrol_pump,,,
Pavan Petrol Pump,30.4483875,77.1382684,petrol_pump,,,
Petrol Pump,25.3426976,92.4784604,petrol_pump,,,
Petrol Pump,25.1776702,93.1139052,petrol_pump,,,
Bharat Petroleum,9.9380521,76.2722308,petrol_pump,,,
Petrol Pump,16.4183283,80.5910926,petrol_pump,,,
Bharat Petroleum,19.8841875,75.2907818,petrol_pump,,Maharashtra,
Hp Petrol Pump Choudhri Petrol Pump,24.0433516,78.6410808,petrol_pump,,Sagar,
Kasturi Petrol Pump,24.0441655,78.6430386,petrol_pump,,Sagar,
Divyapath Petroleum Guragadh,22.194839,69.1893117,petrol_pump,,,
Indian Oil,24.1592985,78.59686,petrol_pump,,Sagar,
HP,13.9571004,75.5201848,petrol_pump,,,
Petrol Pump,24.8309519,92.7922131,petrol_pump,,,
Arunachalam Bharat Petroleums PETROL BUNK,16.2696581,80.4304363,petrol_pump,,,
Petrol Pump,24.9589449,92.5901529,petrol_pump,,,
Petrol Pump,24.9461789,92.6269676,petrol_pump,,,
Indian Oil,24.9294215,92.7664827,petrol_pump,,,
Bharat Petroleum,13.1322181,77.6600987,petrol_pump,,,
Petrol Pump,10.787087,77.6999246,petrol_pump,,,
Petrol Pump,16.3428395,76.129663,petrol_pump,,,
Petrol Pump,24.9220831,92.5920814,petrol_pump,,,
Petrol Pump,24.7933481,93.0243811,petrol_pump,,,
Pavan Filing Station,30.4684467,77.1490866,petrol_pump,,,
Indian Oil Petrol Pump,16.9162434,80.3655161,petrol_pump,,Khammam,Subash reddy
HP,16.9153076,80.3660471,petrol_pump,,Khammam,mani sherma
Indian Oil,28.778538,77.0451482,petrol_pump,,,
Indian Oil,28.6331872,77.3500502,petrol_pump,,,
Indian Oil,28.5292771,77.4543608,petrol_pump,,,
HP,18.0522655,83.2571633,petrol_pump,,,
Bharat Petroleum,18.0493078,83.277767,petrol_pump,,,
Indian Oil,18.0523608,83.2371617,petrol_pump,,,
Reliance petroleum,13.142239,79.9013411,petrol_pump,,,
Indian Oil,21.177717,77.9957752,petrol_pump,,,
Jio BP petrol bunk,21.0088358,71.4663263,petrol_pump,,,
Petrol Pump,17.0063677,81.7773611,petrol_pump,,,
Bharat Petroleum,16.186013,81.1357922,petrol_pump,,,
Petrol Pump,17.0046761,81.7414093,petrol_pump,,,
Nayara,17.8785271,83.0396217,petrol_pump,,,
Petrol Pump,30.1644336,74.9751398,petrol_pump,,,
Petrol Pump,30.1594702,74.9793281,petrol_pump,,,
Petrol Pump,30.1584907,74.9801425,petrol_pump,,,
Petrol Pump,30.1445237,74.9890602,petrol_pump,,,
Petrol Pump,30.1240498,74.9997914,petrol_pump,,,
Petrol Pump,30.0722721,74.9949696,petrol_pump,,,
"Bharat Petroleum, Petrol Pump",28.9898866,80.0676576,petrol_pump,,,
Petrol Pump,16.1136632,81.0493169,petrol_pump,,,
BPCL,17.189633,74.9754979,petrol_pump,,,
BHarath Pertroleum,16.1966501,81.1300209,petrol_pump,,,
Petrol Pump,17.3585181,82.4965779,petrol_pump,,,
Petrol Pump,28.7472025,76.8118826,petrol_pump,,,
IGL,29.4001728,77.7001063,petrol_pump,,,
Indian Oil,28.9225643,77.1038104,petrol_pump,,,
Bharat Petroleum,13.0358602,77.6229561,petrol_pump,,,
Hindustan Petroleum,13.018365,77.6187666,petrol_pump,,,
Gas Plus,13.0282177,77.6207124,petrol_pump,,,
HP,13.1024731,77.6284623,petrol_pump,,,
HP,28.3814451,77.3370706,petrol_pump,,,
Essar,12.6056187,78.1299922,petrol_pump,,,
HP,20.2765837,85.843827,petrol_pump,,,
HP,28.5915129,77.17549,petrol_pump,,,
HP,9.5238369,77.6398969,petrol_pump,,,
Indian Oil,9.5199873,77.634195,petrol_pump,,,
Indian Oil,9.5270196,77.6427154,petrol_pump,,,
JIO BP,28.4371865,77.5893781,petrol_pump,,,
Petrol Pump,28.9131896,79.6946531,petrol_pump,,,
Maha Laxmi Fuel Centre,25.7571992,87.466948,petrol_pump,,,
MAFA Purnea (BHARAT PETROLEUM),25.7299758,87.4581288,petrol_pump,,,
Bharat Petroleum,11.011671,76.9429975,petrol_pump,,,
Go Gas,13.0393786,77.5962148,petrol_pump,,,
IGL,28.6138249,77.6101415,petrol_pump,,,
Indian Oil,28.6258853,77.3336672,petrol_pump,,,
HP,11.1394763,78.6020683,petrol_pump,,,
Indian Oil,11.1573399,78.5912514,petrol_pump,,,
Hindustan petroleum (HP),11.7519855,79.3772936,petrol_pump,,,HP
Indian Oil,11.5711105,78.4982843,petrol_pump,,,Indian Oil Corporation
Bharat Petroleum,10.3637462,77.9882684,petrol_pump,,,
Bharat Petroleum,10.3548482,77.9612573,petrol_pump,,,
HP,10.3545138,77.9615711,petrol_pump,,,
Propel,10.3515424,77.9565642,petrol_pump,,,
Indian Oil,10.3513719,77.9563002,petrol_pump,,,
Bharat Petroleum,10.3618139,77.9746753,petrol_pump,,,
Bharat Petroleum,12.9270231,79.3475116,petrol_pump,,,
Indian Oil,12.9262571,79.3483802,petrol_pump,,,
HP,29.5525546,77.6911241,petrol_pump,,,
Bharat Petroleum,29.5506635,77.6919771,petrol_pump,,,
Khag Filling Station,34.0104634,74.5324325,petrol_pump,,,
Indian Oil Petrol Pump - Cheemeni Open Prison,12.229803,75.2669583,petrol_pump,,,
Indian Oil,20.0215446,85.5075047,petrol_pump,,,
Bharat Petroleum,19.9144544,85.8171212,petrol_pump,,,
HP,19.9142165,85.8180291,petrol_pump,,,
HP,18.9526009,72.8416795,petrol_pump,,,
Bharat Petroleum,18.9529035,72.8417477,petrol_pump,,,
Indian Oil,18.9573158,72.842872,petrol_pump,,,
Petrol Pump,17.6588693,75.9699069,petrol_pump,,,
Petrol Pump,17.7095614,75.997157,petrol_pump,,,
Petrol Pump,17.7081748,75.9936308,petrol_pump,,,
Bharat Petroleum,18.2968249,83.5548057,petrol_pump,,,
Indian Oil,18.2705079,83.5178332,petrol_pump,,,
Indian Oil,24.4567086,92.3181555,petrol_pump,,,
Nayara,12.917494,80.1893385,petrol_pump,,,
Indian Oil,11.5342174,79.1955822,petrol_pump,,,
Bharat Petroleum,11.538746,79.4675783,petrol_pump,,,
Indian Oil,11.539041,79.4745708,petrol_pump,,,
Indian Oil,11.532588,79.4167811,petrol_pump,,,
Nayara,11.5172262,79.3356144,petrol_pump,,,
HP,11.515466,79.3284658,petrol_pump,,,
Indian Oil,11.40878,79.0071379,petrol_pump,,,
Indian Oil,11.3976856,79.0058958,petrol_pump,,,
HP,17.4869646,78.5999015,petrol_pump,,,
HP,17.3393435,78.3179536,petrol_pump,,,
HP,17.4196553,78.5236464,petrol_pump,,,
Indian Oil,24.9524191,84.0735302,petrol_pump,,,
Hindustan Petroleum,10.2960822,76.4702107,petrol_pump,,,
Nayara,24.8588062,92.4933238,petrol_pump,,,
Bharat Petroleum,15.875884,74.4613112,petrol_pump,,,
Petrol Pump,26.069728,86.1909732,petrol_pump,,,
Essar,17.3725422,78.5438246,petrol_pump,,,
Indian Oil,21.5149116,84.3437787,petrol_pump,,,Indian Oil
Jio BP Sri Veerabhadreshwar Petroleum,17.9213477,77.5109532,petrol_pump,,,Jio BP
Nayara,11.5147021,78.0360889,petrol_pump,,,
Petrol Pump,11.563781,76.0429206,petrol_pump,,,
Indian Oil,30.4221911,77.0920773,petrol_pump,,,
Petrol Pump,11.5243231,76.0228451,petrol_pump,,,
indian oil,26.1183012,91.9653732,petrol_pump,,,
Indian Oil Gas Station,27.4825947,95.3429761,petrol_pump,,,
HP,26.4485227,80.2962451,petrol_pump,,,
HP Petrol Pump,16.3869377,73.6557104,petrol_pump,,,
Indian Oil,24.581089,92.4660981,petrol_pump,,,
Indian Oil,19.2534007,73.0977532,petrol_pump,,,
Indian Oil,19.2531164,73.0979271,petrol_pump,,,
Indian Oil,19.2529885,73.0980823,petrol_pump,,,
Indian Oil,19.2690927,72.878012,petrol_pump,,,
Badbahal,21.8087529,84.2048322,petrol_pump,,,
Kuchinda,21.7499294,84.3633906,petrol_pump,,,
Nayara,18.2607476,83.5136354,petrol_pump,,,
Rajendra Prashad Petroleum,16.2075829,80.6672385,petrol_pump,,,
Bharat Petroleum,19.0538237,72.893435,petrol_pump,,,
Bharat Petroleum,20.7910991,78.5638188,petrol_pump,,,
Indian Oil,20.5264427,77.5565829,petrol_pump,,,
Indian Oil,20.0468422,76.3707188,petrol_pump,,,
HP,19.144395,73.0384527,petrol_pump,,,
Petrol Pump,16.4150229,74.235281,petrol_pump,,,
BPCL,10.0153016,76.3553234,petrol_pump,,,
Bharat Petroleum,28.0135597,73.3152625,petrol_pump,,,
Indian Oil,17.8378966,78.6960444,petrol_pump,,,
Petrol Pump,26.3271913,73.0428573,petrol_pump,,,
HP,26.333492,73.0477943,petrol_pump,,,
Indian Oil,19.2852188,72.9015784,petrol_pump,,,
gas station,26.3176128,73.0435272,petrol_pump,,,
Indian Oil,26.1769294,73.047175,petrol_pump,,,
Indian Oil,26.2712031,73.0361263,petrol_pump,,,
"Indian Oil, AKN Agencies",11.3234593,77.7417802,petrol_pump,,,
Petrol Pump,19.1249191,72.9250203,petrol_pump,,,
Shell,19.1265213,72.9211956,petrol_pump,,,
IndianOil,26.9122644,70.9236454,petrol_pump,,,
Nayara,24.9197382,73.4059077,petrol_pump,,,
HP,16.3245759,80.4633306,petrol_pump,,,
Bharat Petroleum,16.3266398,80.4557832,petrol_pump,,,
Indian Oil,9.9687341,78.0569033,petrol_pump,,,
HP,16.3285373,80.4482086,petrol_pump,,,
Indian Oil,16.3384857,80.4210252,petrol_pump,,,
Indian Oil,20.162044,77.9668206,petrol_pump,,,
Jio/BP,24.9205269,74.6246586,petrol_pump,,,
Bharat Petroleum,24.9426854,74.6329151,petrol_pump,,,Bharat Petroleum
HP,24.9396331,74.6314895,petrol_pump,,,Hindustan Petroleum
HP,24.9803434,74.6480025,petrol_pump,,,Hindustan Petroleum
Bharat Petroleum,24.5748236,73.6998616,petrol_pump,,,
Essar Petroleum,11.0066097,77.0150251,petrol_pump,,,
Indian Oil Petrol Pump,25.7096782,85.4907473,petrol_pump,,,
Indian Oil,17.7399921,83.2961364,petrol_pump,,,
Indian Oil,17.7417746,83.2639774,petrol_pump,,,
Petrol Pump,24.4067471,92.5550187,petrol_pump,,,
Petrol Pump,24.5662035,92.5950633,petrol_pump,,,
Petrol Pump,25.5222181,91.7978592,petrol_pump,,,
Indian Oil,11.0927556,75.8795582,petrol_pump,,,
Petrol Pump,24.8562143,92.6156299,petrol_pump,,,
HP Petrol Pump,13.1899982,80.313768,petrol_pump,,,
Bharat Petroleum,22.7739232,87.9041722,petrol_pump,,,
Bharat Petroleum,13.0805405,80.2665835,petrol_pump,,,
HP Petrol Pump,26.6522534,84.9295358,petrol_pump,,,
Indian Oil Petrol Pump,26.2571532,85.1874646,petrol_pump,,,Indian Oil
Petrol Pump,17.3913192,78.5101249,petrol_pump,,,
Indian Oil,17.7372383,79.2225993,petrol_pump,,jangoan,
Indian Oil,17.7351776,79.2183067,petrol_pump,,Jangaon,
Bharat Petroleum,26.1393356,85.3562627,petrol_pump,,,
Petrol Pump,25.5497206,91.9076258,petrol_pump,,,
Petrol Pump,34.574858,76.1242783,petrol_pump,,,
Petrol Pump,34.5050768,76.1252828,petrol_pump,,,
HP,34.5395499,76.1401141,petrol_pump,,,
Indian Oil,12.9463785,77.5680606,petrol_pump,,,
Indian Oil,23.6624709,87.658181,petrol_pump,,,
Hindustan Petroleum,12.8670551,80.2429093,petrol_pump,,,
Indian Oil Corporation,12.0520987,78.4752826,petrol_pump,,,
Shell Petrol Pump - Sus,18.5517365,73.7609474,petrol_pump,,,
IndianOil,21.1429632,72.7925107,petrol_pump,,,
Bharat Petroleum,16.0580122,79.7533641,petrol_pump,,,
JIO BP,16.0561477,79.7497198,petrol_pump,,,
Nayara,15.6669472,80.1601893,petrol_pump,,,
Bharat Petroleum,15.2171234,79.9073683,petrol_pump,,,
Indian Oil,15.2206705,79.9136516,petrol_pump,,,
HP,15.2198197,79.9121164,petrol_pump,,,
Bharat Petroleum,15.220581,79.9150398,petrol_pump,,,
Bharat Petroleum,20.1514998,85.6028326,petrol_pump,,Khordha,Bharat Petroleum
Nayara,12.8682472,77.4517468,petrol_pump,,,
Petrol Pump,27.7598665,96.348,petrol_pump,,,
Hindustan Petroleum,28.3897765,75.5663188,petrol_pump,,,
Indian Oil,23.0575051,72.5562557,petrol_pump,,,
Essar,26.9036553,80.9138099,petrol_pump,,,
Indian Oil,27.2256061,78.1229869,petrol_pump,,,
petrol pump,31.6344837,74.8615822,petrol_pump,,,
Indian Oil,22.0586134,78.9594386,petrol_pump,,,
Nayara petrol station,17.7646243,79.2601325,petrol_pump,,,
HP,27.4220221,75.8241682,petrol_pump,,,
Bharat Petroleum,27.4139431,75.8139759,petrol_pump,,,
HP,13.3897599,74.7149114,petrol_pump,,udupi,Vruddhi Fuels
Indian Oil,13.3899264,74.711449,petrol_pump,,,
Bharat Petroleum,12.4182469,75.7404241,petrol_pump,,,
HP,8.7292881,77.7118755,petrol_pump,,,
HP,8.727724,77.7189232,petrol_pump,,,
Indian Oil,8.7227754,77.7503445,petrol_pump,,,
HP,8.7220691,77.7517329,petrol_pump,,,
Indian Oil,8.3352275,77.6978705,petrol_pump,,,
Indian oil Bunk,17.4765556,78.5657658,petrol_pump,,,
Barur Gas Indane,12.309658,78.3063179,petrol_pump,,,
Bharat Petrolium,31.1798509,76.0087086,petrol_pump,,,
HP,17.6890537,83.0285794,petrol_pump,,,
Indian Oil,27.7913846,77.0099421,petrol_pump,,,
Indian oil,12.9156141,80.0731147,petrol_pump,,,
Indian Oil,17.7291727,83.0471885,petrol_pump,,,
Bharat Petroleum,22.8006805,88.0840818,petrol_pump,,,
Indian Oil,22.8166688,88.0070591,petrol_pump,,,
Indian Oil,22.8064248,88.0274773,petrol_pump,,,
Bharat Petroleum Petrol Pump,30.4947142,77.1225676,petrol_pump,,,Bharat Petroleum
Hiighway Filling Station,29.7577289,75.2940682,petrol_pump,,Mansa,Indian Oil
Indian Oil,29.7279819,75.2578286,petrol_pump,,Mansa,Indian Oil
HP,29.7224096,75.2514314,petrol_pump,,Mansa,Hp
JIO BP,29.7121005,75.2396715,petrol_pump,,Mansa,Jio BP
Indian Oil,29.7082357,75.2393156,petrol_pump,,Mansa,Indian Oil
HP,29.703682,75.2391037,petrol_pump,,Mansa,Hp
Indian Oil,29.6951562,75.2388749,petrol_pump,,Mansa,Indian Oil
Chaudhary Filling Station,29.6736012,75.2379605,petrol_pump,,Mansa,HP
Nayara,29.6772106,75.2388251,petrol_pump,,Mansa,Nayara
Indian Oil,12.9600064,77.6457581,petrol_pump,,Bangalore,
HP,24.4639348,85.5899163,petrol_pump,,koderma,
Indian Oil,12.5437611,78.3544536,petrol_pump,,,
HP,12.5426954,78.3565788,petrol_pump,,,
HP,10.8843595,76.9122835,petrol_pump,,,
HP,12.1632759,78.1653579,petrol_pump,,,
Indian Oil,10.6146582,76.1291962,petrol_pump,,,
Indian Oil,10.8691754,76.8861351,petrol_pump,,,
Auto LPG,12.7288515,77.8411399,petrol_pump,,,
